,name,location,labels
8427,6333.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5335,3550.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8736,6610.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12377,989.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7028,5074.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
612,10548.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6588,4679.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5974,4124.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12095,9635.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5155,3388.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2642,12375.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12004,9553.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6655,4739.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4210,2538.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11490,9090.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4442,2747.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7878,584.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11118,8756.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4223,255.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10834,850.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3422,1828.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9912,7670.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7819,5786.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4931,3186.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2213,11990.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11916,9474.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7316,5332.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
395,10352.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3644,2027.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5032,3277.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11436,9041.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12233,976.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1783,11601.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9853,7617.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7449,5452.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1393,11250.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3933,2288.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2192,11971.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9257,7080.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10382,8093.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2677,12407.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8836,6701.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5135,337.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6585,4675.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5791,3961.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8909,6768.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3169,160.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3814,2180.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11858,9421.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5033,3279.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6398,4506.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10891,8551.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9001,6850.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10082,7823.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8287,6206.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6764,4837.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2841,1304.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7828,5795.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12187,9718.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12210,9739.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11144,878.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10044,779.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2112,119.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4641,2926.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8601,6490.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3947,2300.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8202,613.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6727,4803.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12101,9640.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5348,3561.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11880,9441.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1670,1150.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10335,8050.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10174,7906.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4404,2711.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7003,5050.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10928,8585.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
634,10568.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3005,1453.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3920,2276.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6418,4524.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9135,6971.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2599,12337.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5971,4121.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12201,9730.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
597,10534.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3047,1491.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4420,2726.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4241,2565.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2109,11897.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
806,10722.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9844,7609.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
993,10891.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
236,10209.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4872,3132.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11374,8987.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6742,4816.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2237,12010.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5204,3432.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2372,12132.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9953,7707.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10771,8443.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2259,1203.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6798,4867.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3540,1935.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6922,4979.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9240,7065.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11807,9376.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2654,12387.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3917,2274.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10418,8125.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8991,6841.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5663,3845.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11812,9380.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10027,7774.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1238,11110.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9202,7030.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2148,11930.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1857,11669.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5641,3825.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8678,656.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1137,1102.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1956,11758.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11489,909.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2823,1289.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8944,68.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10029,7776.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6286,4406.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9938,7694.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
694,10621.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4447,2750.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12148,9683.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1040,10933.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7796,5766.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2531,12275.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9046,6891.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5724,3900.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6734,4809.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2875,1336.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10787,8458.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1446,11299.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4013,2360.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3621,2007.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9729,7505.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10854,8518.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1658,1149.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7770,5742.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11343,8959.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8015,5962.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8263,6185.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2691,12419.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
92,1008.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10612,830.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
566,10506.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9107,6946.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8563,6456.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9007,6856.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7737,5712.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7929,5885.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4317,2634.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9580,7371.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2201,11979.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2723,12448.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7725,5701.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9073,6915.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5279,350.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6031,4177.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10131,7868.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5581,3772.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3978,2329.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7008,5056.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
419,10374.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6089,4229.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
709,10635.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9138,6974.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
322,10287.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11840,9405.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4148,2481.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9777,7549.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3479,1880.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4424,273.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9620,7407.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9099,6939.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9788,7559.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10228,7955.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5117,3353.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1125,11009.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2683,12411.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12393,9903.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12019,9567.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5877,4037.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7517,5514.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5333,3548.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7521,5517.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9357,7170.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12065,9608.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5809,3977.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5991,414.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8535,6430.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1728,11552.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2320,12085.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5144,3379.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4446,2750.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6824,4891.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4976,3226.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8576,6467.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5387,3598.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
579,10518.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8033,598.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11409,9017.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4448,2751.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4379,269.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5361,3574.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4741,3014.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4642,2926.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12313,9831.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6339,4453.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1352,11213.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7510,5508.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4979,323.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10261,7985.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5792,3962.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3854,2217.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
446,10399.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10779,8450.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1812,11628.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6783,4853.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12472,9975.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9853,7617.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2912,137.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1011,10907.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7604,5592.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1311,11177.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2445,12198.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7314,5331.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8444,6348.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9316,7133.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5919,4075.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4026,2372.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11562,9155.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4324,264.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4381,2692.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4683,2964.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11380,8992.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4448,2752.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6383,4494.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8865,6728.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1481,1133.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6298,4416.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8979,6830.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8149,6082.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12380,9892.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2908,1366.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4645,293.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
794,10711.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11475,9077.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11666,9249.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4207,2535.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11306,8925.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1566,11406.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4792,3061.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1849,11661.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12145,9680.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5273,3495.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10349,8063.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
633,10567.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5257,348.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2011,11808.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8074,6015.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7298,5317.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7706,5685.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2203,11980.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1120,11004.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9695,7475.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2361,12121.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4109,2446.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10262,7986.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
159,1014.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2246,12018.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5918,4075.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8729,6604.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4287,2607.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6037,4182.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5113,335.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11047,8692.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7799,5769.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
344,10306.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9879,7640.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11012,8660.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4583,2873.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
377,10336.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
840,10753.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8635,6520.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9049,6894.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10265,7989.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5226,3452.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1115,1100.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5480,3680.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8307,6225.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8556,645.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5424,363.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9758,7531.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8797,6667.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11817,9385.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
145,10127.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7529,5525.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9294,7113.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1800,11617.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1166,11046.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1316,11181.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6982,5031.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6821,4889.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12385,9897.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5046,329.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11036,8682.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12285,9806.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9743,7518.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3647,2030.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7399,5407.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7143,5178.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8357,6270.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10470,8172.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10652,8336.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3740,2114.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
211,10187.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7440,5445.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6274,4395.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5174,3405.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5343,3557.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12047,9592.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2296,12064.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8665,6547.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
98,10085.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1818,11633.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
81,1007.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3677,2058.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6699,4779.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3206,1633.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6552,4646.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5670,3851.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9698,7478.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12294,9814.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6925,4982.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2496,12244.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12215,9743.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4871,3132.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
321,10286.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5024,3270.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4781,3051.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1972,11772.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3078,1518.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2356,12117.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4347,2660.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3882,2242.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2263,12033.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9085,6926.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7880,5840.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
397,10354.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3278,1699.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12346,9861.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5359,3571.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10275,7998.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8343,6257.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11130,8767.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3497,1897.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8129,6065.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2222,11998.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3946,23.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6120,4257.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5276,3497.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9459,7262.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8779,665.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1299,11166.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11081,8722.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11631,9217.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
925,1083.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7723,57.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5114,3351.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2080,1187.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12319,9837.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11740,9315.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9170,7001.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9521,7318.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
569,10509.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6455,4559.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7102,514.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7084,5124.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
582,10520.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6605,4693.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5641,3826.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10248,7973.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11979,9530.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11869,9431.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10745,842.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
673,10602.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
675,10604.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4866,3127.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7777,5748.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9983,7734.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9995,7745.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
158,10139.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
